kml_name;kml_description;longitude;latitude;height
Illogan;UK(England)Roman villa;-5.24823442;50.23129496;0
Pons Aelius;UK(England);-1.610066581;54.9689926;0
Magloue;UK(England);-3.153126841;54.80741423;0
Wallsend (Segedunum);UK(England);-1.532062331;54.98784515;0
Burgh by Sands (Aballava);UK(England);-3.050144781;54.92148231;0
Calleva Atrebatum;UK(England);-1.079087859;51.35785512;0
Voreda;UK(England);-2.788261951;54.73828951;0
Drumburgh (Concavata);UK(England);-3.148133354;54.92778598;0
Stanwix (Uxelodunum);UK(England);-2.934759706;54.90414411;0
Brocavum;UK(England);-2.717053909;54.6529018;0
Vindolana;UK(England);-2.360892566;54.99115405;0
Bremetennacum;UK(England);-2.530482544;53.8119752;0
Deva Victrix;UK(England);-2.886423137;53.18879935;0
Verulanium;UK(England);-0.355808399;51.75230123;0
Viroconium;UK(England);-2.643839383;52.67396478;0
Bancroft Roman Villa;UK(England);-0.794550659;52.05522104;0
Vennones;UK(England);-1.300632107;52.49305807;0
Lunt;UK(England);-1.495979535;52.37329428;0
Stanton Low;UK(England);-0.779430378;52.07647784;0
Durocobrivis;UK(England);-0.521508054;51.88556636;0
Wells;UK(England);-2.654449721;51.20596888;0
Letocetum;UK(England);-1.856598874;52.65695696;0
Tripontium;UK(England);-1.217726819;52.40914464;0
Sea Mills, Roman Villa;UK(England);-2.647526199;51.4790887;0
Magnae;UK(England);-2.821775557;52.08144822;0
Dowbridge;UK(England);-2.857108883;53.77930916;0
Bravonium;UK(England);-2.874421614;52.36206276;0
Spinae;UK(England);-1.32974871;51.40905026;0
Rigodunum;UK(England);-2.002938921;53.58341629;0
Concangium;UK(England);-1.871021373;54.51404073;0
Ardotalia(Melandra Castle);UK(England);-1.987755469;53.45229985;0
Wilderspool;UK(England);-2.583287447;53.37917005;0
Castleford;UK(England);-1.345854143;53.71983424;0
Calunio(Lancaster);UK(England);-2.805767366;54.05098482;0
Verteris;UK(England);-2.324233739;54.52130461;0
Olenacum;UK(England);-2.116014231;53.94115227;0
Durolevum;UK(England);0.856391319;51.31619858;0
Calacum;UK(England);-2.591460976;54.17675069;0
Longovicium;UK(England);-1.753593158;54.81658683;0
Muncaster tile kiln;UK(England);-3.337471677;54.37515762;0
Vinovia;UK(England);-1.675961392;54.67674755;0
Lavatris;UK(England);-2.013529494;54.51618564;0
Scotch Corner;UK(England);-1.670883201;54.44247647;0
Concangis;UK(England);-1.572523427;54.85555895;0
Piercebridge;UK(England);-1.676928531;54.53672331;0
Vindomora;UK(England);-1.842996619;54.89630127;0
Gabrocentum;UK(England);-3.576366667;54.574275;0
Axellodunum;UK(England);-3.545264075;54.65678793;0
Derventio;UK(England);-3.381759812;54.67113124;0
Mediobogdum;UK(England);-3.205007921;54.40259689;0
Glannibanta;UK(England);-3.404569185;54.35038016;0
Galava;UK(England);-2.968361103;54.42219351;0
Rey Cross;UK(England);-2.155888509;54.50654521;0
Virosidium;UK(England);-2.097990349;54.30683657;0
Carlesmoor;UK(England);-1.727649333;54.15411626;0
Buttercrambe Moor;UK(England);-0.909098585;54.00351491;0
Verbeia;UK(England);-1.824308839;53.92672689;0
Rocester;UK(England);-1.835680928;52.95104099;0
Chesterton;UK(England);-2.255363955;53.03934974;0
Navio;UK(England);-1.728682289;53.34127703;0
Durobrivae Catuvellorum;UK(England);-0.363502786;52.55986403;0
Hayton;UK(England);-0.749189882;53.89531012;0
Derventio;UK(England);-0.790247174;54.13564602;0
Scarborough;UK(England);-0.385941462;54.28730351;0
Cawthorne;UK(England);-0.799833849;54.29995883;0
Bannovallum;UK(England);-0.116819465;53.20830332;0
Burghwallis;UK(England);-1.217633504;53.60212148;0
Metchley;UK(England);-1.938547244;52.4513858;0
Caistor;UK(England);-0.317748329;53.49675193;0
Newcastle-under-Lyme;UK(England);-2.230039793;53.01131691;0
Mamucium;UK(England);-2.253816594;53.47569232;0
Epiacum;UK(England);-2.475961023;54.83179125;0
Beadlam;UK(England);-1.028357163;54.24863251;0
Mamucium;UK(England)Celtic(Brigantes);-2.244358619;53.48529112;0
Castercliff;UK(England);-2.17598232;53.84182139;0
Drinkwaters;UK(England);-2.55186063;53.66706199;0
Isca Dumnoniorum;UK(England)Celtic;-3.531816029;50.72419542;0
Badbury Rings(Vindocladia);EnglandCeltic;-2.051739146;50.82614118;0
Dorset(Durnovaria);UK(England);-2.440373017;50.70887047;0
Poundbury Hill;England;-2.451952166;50.71895931;0
Colne;UK(England);-2.170855535;53.85772231;0
Thornborough Henges;England;-1.566976841;54.2084404;0
Maiden Castle;UK(England);-2.471738206;50.69437712;0
Poole;UK(England);-1.984281032;50.71494071;0
Allington Hill;UK(England);-2.769549834;50.7378078;0
Hembury;UK(England);-3.26363106;50.81916432;0
Camulodunum;UK(England)Celtic;0.902473437;51.89042402;0
Lindinis;UK(England);-2.682840634;51.00155671;0
Gallibury Hump;UK(England);-1.377700582;50.66684021;0
Abbotsbury Castle;UK(England);-2.63031;50.67701;0
Carisbrooke Castle;UK(England)Built on Earlier foundations;-1.312856525;50.68790592;0
Axminster;UK(England);-3.000065152;50.78140122;0
Green Island;UK(England);-1.992904033;50.67936882;0
Untitled Placemark;UK(England)Celtic;-0.753669387;50.89255551;0
Plymouth(Mount Batten);UK(England);-4.129607127;50.35957485;0
Venta Icenorum;UK(England);1.291210618;52.58342666;0
Carn Brea;UK(England);-5.248198803;50.22237122;0
Bronze age walled settlement;UK(England);-4.628;50.5894;0
Aldborough(Isurium);UK(England)Celticcapital of the Brigantes;-1.381210713;54.09110066;0
Caesaromagus;UK(England)Celtic;0.471051416;51.7367221;0
Durham;UK(England);-1.575989585;54.77338869;0
Castle Hill;UK(England);-1.770465756;53.62278191;0
Flag Fen;UK(England);-0.190482411;52.57414186;0
Coria;UK(England);-2.017536951;54.97619665;0
Castlesteads;UK(England);-2.309611977;53.61122088;0
rings;;-2.116587285;50.85260696;0
Hambledon Hill;;-2.221823218;50.91310885;0
Spettisbury Rings;;-2.121998702;50.81722085;0
Knowlton Henge;;-1.967484152;50.89208415;0
Dunum(Hod Hill);;-2.20645;50.89585;0
London;UK(England);-0.075978245;51.50808064;0
Camboricum;UK(England);0.118513543;52.20363388;0
Durobrivae;UK(England);0.504448313;51.38819;0
Branodunum;UK(England);0.636647567;52.96244319;0
Durovernum Cantiacorum;UK(England);1.080254669;51.27974674;0
Regulbium;UK(England);1.19798265;51.37885374;0
Portus Ardaoni;UK(England);-1.114745658;50.83739469;0
Corinium;UK(England);-1.969621962;51.71298855;0
Sarum;UK(England);-1.804844124;51.09342938;0
Lympne;UK(England);1.021250458;51.06823733;0
Anderitum;UK(England);0.333170837;50.8193978;0
Noviomagus Reginorum;UK(England);-1.317402296;51.06229207;0
Noviomagus Reginorum;UK(England);-0.778435736;50.8363739;0
Clausentum;UK(England);-1.406004773;50.89771469;0
Cadbury Castle;UK(England);-2.531244246;51.02499291;0
Dubris;UK(England);1.322509294;51.12825551;0
Avebury;UK(England);-1.853755079;51.42892066;0
Glevum;UK(England);-2.230360813;51.87081983;0
Lindum;UKEngland;-0.538474621;53.2349844;0
Ratae;UKEngland;-1.141121981;52.6350239;0
Derventio;UKEngland;-1.470725606;52.93129412;0
Aquae Sulis;UK(England);-2.358911218;51.38058593;0
Halton Chesters (Onnum);UK(England);-2.005635918;55.01063336;0
Luguvalium;UK(England);-2.942004738;54.89492886;0
Barrasford;UK(England);-2.132274584;55.05501069;0
Calpe;UKPhoenician;-5.353002849;36.14157536;0
Mount Sandel;UK(Northern Ireland);-6.66297799;55.11642612;0
Dunum(Reath Celtair);UK(Northern Ireland);-5.72195913;54.32721178;0
Cashel;UK(Northern Ireland);-7.785726092;54.42480227;0
Emain Macha;UK(Northern Ireland);-6.718370573;54.34506921;0
Clogher;UK(Northern Ireland);-7.198082272;54.41640247;0
B?al Feirste;UK(Northern Ireland);-5.929457747;54.59450152;0
Venta Silurum(Caerwent);UK(Scotland)Roman townfounder ~75 AD;-2.766808121;51.6112239;0
Bishopton;UK(Scotland);-4.510771061;55.90926849;0
Twechar;UK(Scotland);-4.066621361;55.96659583;0
Kirkintilloch;UK(Scotland);-4.153252239;55.94186799;0
Castlecary;UK(Scotland);-3.947200585;55.98369759;0
Velunia(Carriden);UK(Scotland);-3.57965341;56.01433291;0
Falkirk;UK(Scotland);-3.783625305;55.99870548;0
Old Kilpatrick;UK(Scotland);-4.45596849;55.92653518;0
Trimontium;UK(Scotland);-2.698058085;55.59942844;0
Cadder;UK(Scotland);-4.212738218;55.92271829;0
Bearsden;UK(Scotland);-4.328231669;55.9198605;0
Dumbarton;UK(Scotland);-4.561789397;55.93723225;0
Alauna;UK(Scotland);-3.199953541;55.94854125;0
Cramond;UK(Scotland);-3.298415486;55.97832256;0
Inveresk;UK(Scotland);-3.04683894;55.93369965;0
Duddingston;UK(Scotland);-3.148307271;55.94407434;0
Segontium;UK(Wales);-4.266075257;53.13710208;0
Burrium(Usk);UK(Wales);-2.902541;51.70391358;0
Gorbanium(Aberavenny);UK(Wales);-3.021825882;51.82408559;0
Gelligaer;UK(Wales);-3.249347061;51.66669289;0
Nidum;UK(Wales);-3.813074348;51.66388259;0
Caerphilly;UK(Wales);-3.222538944;51.57758019;0
Cardiff Castle;UK(Wales);-3.181617804;51.48286827;0
Isca Augusta;UK(Wales)Celtic;-2.957266519;51.6097182;0
Carreg Cennen Castle;UK(Wales);-4.308109483;51.85498224;0
Chalchuapa;El SalvadorEarly Mayan;-89.67423797;13.9796425;0
Ceren;El SalvadorEarly Mayan;-89.356331;13.82750346;0
San Andr?s;El SalvadorEarly Mayan;-89.38953775;13.80065685;0
Altun Ha;BelizeEarly Mayan;-88.34738375;17.76408123;0
Cahal Pech;BelizeEarly Mayan;-89.05970072;17.15662713;0
Caracol;BelizeEarly Mayan;-89.11836208;16.76349718;0
Cerros;BelizeEarly Mayan;-88.35183365;18.35909888;0
Xunantunich;BelizeEarly Mayan;-89.13432429;17.08351251;0
Lamanai;BelizeEarly Mayan;-88.65431612;17.75325979;0
Cop?n;HondurasEarly Mayan;-89.15306224;14.83739819;0
Criel Mound;USAdena;-81.69700551;38.3689765;0
Grave Creek;USAdena;-80.74018868;39.9221882;0
Yaxchilan;MexicoEarly Mayan;-90.967707;16.90027134;0
Nakbe;Early MayanGuatamala;-89.86857975;17.67753436;0
Calakmul;MexicoEarly Mayan;-89.8110158;18.10578016;0
Dzibanch?;MexicoEarly Mayan;-88.80095891;18.53724248;0
Becan;MexicoEarly Mayan;-89.46644691;18.5174545;0
Chakanbak?n;MexicoEarly Mayan;-89.09615112;18.45470133;0
Yaxuna;MexicoEarly Mayan;-88.6628014;20.54133143;0
Kabah;MexicoEarly Mayan;-89.64776945;20.24838729;0
Edzna;MexicoEarly Mayan;-90.22997555;19.59685533;0
Dzibilchaltun;MexicoEarly Mayan;-89.59053455;21.0910541;0
Komchen;MexicoMayan;-89.66247829;21.10360288;0
Coba;MexicoEarly Mayan;-87.73172032;20.49052242;0
Xelha;MexicoEarly Mayan;-87.36684528;20.31924255;0
Kohunlich;MexicoEarly Mayan;-88.79287713;18.42823365;0
Izamal;MexicoEarly Mayan;-89.01697103;20.93696752;0
Izapa;MexicoEarly Mayan;-92.1798703;14.92336404;0
Tlapacoya;MexicoTlatilcan;-98.9129212;19.30177626;0
Tlatilco;MexicoTlatilcan;-99.24975565;19.50150024;0
Monte Alb?n;MexicoZapotec;-96.76850404;17.04407757;0
Mitla;MexicoZapotec;-96.39769784;16.91798044;0
La Venta;MexicoOlmec;-94.04032;18.10351434;0
Laguna de los Cerros;MexicoOlmec;-95.09881768;18.13588385;0
Tres Zapotes;MexicoOlmec;-95.43200092;18.46633566;0
Huizachtecatl;Mexico;-99.08981366;19.34384938;0
Xochimilco;Mexico;-99.09464228;19.25810629;0
Chiapa de Corzo;Mexico;-93.00383755;16.70299995;0
Teotihuacan;Mexico;-98.84532842;19.68549387;0
El Taj?n;Mexico;-97.3773629;20.44732438;0
Cuicuilco;Mexico;-99.18185129;19.30148388;0
Cholula;Mexico;-98.3018041;19.05815747;0
Teopantecuanitlan;Mexico;-99.10961206;17.90290342;0
Xochicalco;Mexico;-99.29595623;18.8041161;0
Chalcatzingo;Mexico;-98.76950819;18.6775712;0
Seibal;GuatamalaEarly Mayan;-90.06156929;16.51089174;0
Aguateca;GuatemalaEarly Mayan;-90.18940566;16.4127419;0
La Blanca;GuatamalaEarly Mayan;-92.13775185;14.57961879;0
Kaminaljuyu;GuatamalaEarly Mayan;-90.54807603;14.63180094;0
Ujuxte;GuatamalaEarly Mayan;-91.979108;14.379776;0
El Baul;GuatamalaEarly Mayan;-91.01661667;14.38250294;0
Tikal;GuatamalaEarly Mayan;-89.61957342;17.22341313;0
Uaxactun;GuatamalaEarly Mayan;-89.63398634;17.3922599;0
Quirigu?;GuatamalaEarly Mayan;-89.03899443;15.28257109;0
Takalik Abaj;Guatemala;-91.7813454;14.60705355;0
Minusinsk;Russia;91.68134332;53.69965034;0
Maykop;Russian Federation;40.10392063;44.60158666;0
Ipatovo;Russian Federation;42.91109586;45.71789523;0
Hermonassa;Russian Federation;37.37545777;45.27136002;0
Bata;Russian Federation;37.77980623;44.71633341;0
Torikos;Russian Federation;38.09240905;44.55955792;0
Taganrog;Russian Federation;38.89613152;47.21688683;0
Phanagoria;Russian Federation;36.9984426;45.29858084;0
Tanais;Russian Federation;39.41717689;47.10664939;0
Tirizis;Bulgaria;28.4648436;43.36681811;0
Sveshtari;BulgariaThracian(Getae);26.66943156;43.66846753;0
Albana;Russian FederationDagestan;48.28632172;42.0610528;0
Topsida(Adyghe);Russian Federation;39.06974922;44.09837107;0
Kursk;Russian Federation;36.18623312;51.72264644;0
Untitled Placemark;Peru;-78.29669489;-9.701349183;0
Cajamarca;Peru;-78.51392375;-7.158777903;0
Caral;Peru;-77.52166146;-10.89198618;0
Cahuachi;Peru;-75.00812904;-14.82767769;0
Chav?n de Huantar;PeruChavin;-77.17843874;-9.592846055;0
Casma;PeruSechin;-78.24283956;-9.491983937;0
