kml_name;kml_description;kml_description_2;longitude;latitude;height
Addon (50% confidence);"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.59&version=ESV"">2:59</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.61&version=ESV"">7:61</a>";;46.82804;32.09004;0
Addon (40% confidence);"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.59&version=ESV"">2:59</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.61&version=ESV"">7:61</a>";;43.52932;33.72755;0
Addon (30% confidence);"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.59&version=ESV"">2:59</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.61&version=ESV"">7:61</a>";;43.21516;33.86401;0
Addon (20% confidence);"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.59&version=ESV"">2:59</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.61&version=ESV"">7:61</a>";;43.21516;33.86401;0
Addon (10% confidence);"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.59&version=ESV"">2:59</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.61&version=ESV"">7:61</a>";;43.05808;34.00047;0
Addon / in Babylonia;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.59&version=ESV"">2:59</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.61&version=ESV"">7:61</a>";;44.422222;32.543333;0
Adithaim / Al Haditha;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.36&version=ESV"">15:36</a>";;34.951764;31.963319;0
Adithaim / Khirbet el Hadatha;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.36&version=ESV"">15:36</a>";;35.0146;31.87978;0
Adithaim / Khirbet Kheishum;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.36&version=ESV"">15:36</a>";;34.953544;31.728465;0
Adithaim / Khirbet Qeiyafa;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.36&version=ESV"">15:36</a>";;34.9575;31.6963;0
Admah / in the region south of the Lisan;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";within 30 km of Beeroth;35.408824;31.314783;0
Admah / in the region south of the Lisan;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";within 30 km of Beersheba 1;35.449223;31.20849;0
Admah / in the region north of the Dead Sea;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";;35.641497;31.738839;0
Admah / in the region north of the Dead Sea;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";;35.595278;31.795;0
Admah / Tell ed Damiyeh;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";another name for Aijalon 1;35.546789;32.103933;0
Admah / Khanazir;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";;35.437069;30.87767;0
Admah / Tall Nimrin;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";;35.624546;31.90094;0
Admah / Feifa;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.10.19&version=ESV"">10:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.2&version=ESV"">14:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.14.8&version=ESV"">14:8</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.29.23&version=ESV"">29:23</a>, Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.11.8&version=ESV"">11:8</a>";;35.458842;30.939606;0
Adoraim / Dura;"2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.11.9&version=ESV"">11:9</a>";;35.0275;31.50506;0
Adramyttium / Oren;"Acts <a href=""https://www.biblegateway.com/passage/?search=Acts.27.2&version=ESV"">27:2</a>";;26.932716;39.500667;0
Adriatic Sea / Adriatic and Ionian Seas;"Acts <a href=""https://www.biblegateway.com/passage/?search=Acts.27.27&version=ESV"">27:27</a>";;19.30603;40.29128;0
Adriatic Sea / Adriatic and Ionian Seas;"Acts <a href=""https://www.biblegateway.com/passage/?search=Acts.27.27&version=ESV"">27:27</a>";;19;38;0
Adulis;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.38.1&version=NIV"">38:1</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.12.15&version=ESV"">12:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.35&version=ESV"">15:35</a>, 1Sam <a href=""https://www.biblegateway.com/passage/?search=1Sam.22.1&version=ESV"">22:1</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.23.13&version=ESV"">23:13</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.11.15&version=ESV"">11:15</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.11.7&version=ESV"">11:7</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.30&version=ESV"">11:30</a>, Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.15&version=ESV"">1:15</a>";;39.660552;15.263061;0
Adullam / Khirbet esh Sheikh Madhkur;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.38.1&version=NIV"">38:1</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.12.15&version=ESV"">12:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.35&version=ESV"">15:35</a>, 1Sam <a href=""https://www.biblegateway.com/passage/?search=1Sam.22.1&version=ESV"">22:1</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.23.13&version=ESV"">23:13</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.11.15&version=ESV"">11:15</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.11.7&version=ESV"">11:7</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.30&version=ESV"">11:30</a>, Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.15&version=ESV"">1:15</a>";;35.001667;31.651667;0
Adullam / Khirbet Id el Minya;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.38.1&version=NIV"">38:1</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.12.15&version=ESV"">12:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.35&version=ESV"">15:35</a>, 1Sam <a href=""https://www.biblegateway.com/passage/?search=1Sam.22.1&version=ESV"">22:1</a>, 2Sam <a href=""https://www.biblegateway.com/passage/?search=2Sam.23.13&version=ESV"">23:13</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.11.15&version=ESV"">11:15</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.11.7&version=ESV"">11:7</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.30&version=ESV"">11:30</a>, Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.15&version=ESV"">1:15</a>";;35.003889;31.655;0
Adummim;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.7&version=ESV"">15:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.18.17&version=ESV"">18:17</a>";;35.410118;31.838305;0
Adummim;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.7&version=ESV"">15:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.18.17&version=ESV"">18:17</a>";;35.361505;31.8175;0
Aenon / Umm el Umdan;"John <a href=""https://www.biblegateway.com/passage/?search=John.3.23&version=ESV"">3:23</a>";;35.52821;32.38152;0
Aenon / Khirbet Einun;"John <a href=""https://www.biblegateway.com/passage/?search=John.3.23&version=ESV"">3:23</a>";;35.3974;32.30181;0
Aenon;"John <a href=""https://www.biblegateway.com/passage/?search=John.3.23&version=ESV"">3:23</a>";;35.549444;31.8375;0
Aenon / Salim;"John <a href=""https://www.biblegateway.com/passage/?search=John.3.23&version=ESV"">3:23</a>";;35.33033;32.20871;0
Aenon / Khirbet Khishash ed Deir;"John <a href=""https://www.biblegateway.com/passage/?search=John.3.23&version=ESV"">3:23</a>";;35.53353;32.38511;0
Ahava / within 250 km of Babylon;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.15&version=ESV"">8:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.31&version=ESV"">8:31</a>";;44.42222;34.79163;0
Ahava / within 250 km of Babylon;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.15&version=ESV"">8:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.31&version=ESV"">8:31</a>";;44.422222;32.543333;0
Ahava / Hit;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.15&version=ESV"">8:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.31&version=ESV"">8:31</a>";;42.823141;33.643918;0
Ahava / Opis;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.15&version=ESV"">8:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.31&version=ESV"">8:31</a>";;44.6991;33.1815;0
Ahava / Tell Ishnayt;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.15&version=ESV"">8:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.31&version=ESV"">8:31</a>";;44.289872;33.775182;0
Ahava / Mes?in;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.15&version=ESV"">8:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezra.8.31&version=ESV"">8:31</a>";;44.244982;33.823671;0
Ahlab / Khirbet al Mahalib;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.1.31&version=ESV"">1:31</a>";;35.243368;33.317804;0
Ahlab / Ras el Biyada;"Judg <a href=""https://www.biblegateway.com/passage/?search=Judg.1.31&version=ESV"">1:31</a>";;35.168333;33.164722;0
Ai 1 / Et Tell;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.12.8&version=ESV"">12:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.13.3&version=ESV"">13:3</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.7.2&version=ESV"">7:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.3&version=ESV"">7:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.4&version=ESV"">7:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.5&version=ESV"">7:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.1&version=ESV"">8:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.2&version=ESV"">8:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.3&version=ESV"">8:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.5&version=NLT"">8:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.9&version=ESV"">8:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.10&version=ESV"">8:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.11&version=ESV"">8:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.12&version=ESV"">8:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.14&version=ESV"">8:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.16&version=NIV"">8:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.17&version=ESV"">8:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.18&version=ESV"">8:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.20&version=ESV"">8:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.22&version=NET"">8:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.23&version=ESV"">8:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.24&version=ESV"">8:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.25&version=ESV"">8:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.26&version=ESV"">8:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.28&version=ESV"">8:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.29&version=ESV"">8:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.9.1&version=CSB"">9:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.9.3&version=ESV"">9:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.1&version=ESV"">10:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.2&version=ESV"">10:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.9&version=ESV"">12:9</a>";;35.261111;31.916944;0
Ai 1 / Khirbet el Maqatir;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.12.8&version=ESV"">12:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.13.3&version=ESV"">13:3</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.7.2&version=ESV"">7:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.3&version=ESV"">7:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.4&version=ESV"">7:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.5&version=ESV"">7:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.1&version=ESV"">8:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.2&version=ESV"">8:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.3&version=ESV"">8:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.5&version=NLT"">8:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.9&version=ESV"">8:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.10&version=ESV"">8:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.11&version=ESV"">8:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.12&version=ESV"">8:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.14&version=ESV"">8:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.16&version=NIV"">8:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.17&version=ESV"">8:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.18&version=ESV"">8:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.20&version=ESV"">8:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.22&version=NET"">8:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.23&version=ESV"">8:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.24&version=ESV"">8:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.25&version=ESV"">8:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.26&version=ESV"">8:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.28&version=ESV"">8:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.29&version=ESV"">8:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.9.1&version=CSB"">9:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.9.3&version=ESV"">9:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.1&version=ESV"">10:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.2&version=ESV"">10:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.9&version=ESV"">12:9</a>";;35.2496;31.91476;0
Ai 1 / Khirbet Nisieh;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.12.8&version=ESV"">12:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen.13.3&version=ESV"">13:3</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.7.2&version=ESV"">7:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.3&version=ESV"">7:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.4&version=ESV"">7:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.7.5&version=ESV"">7:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.1&version=ESV"">8:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.2&version=ESV"">8:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.3&version=ESV"">8:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.5&version=NLT"">8:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.9&version=ESV"">8:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.10&version=ESV"">8:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.11&version=ESV"">8:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.12&version=ESV"">8:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.14&version=ESV"">8:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.16&version=NIV"">8:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.17&version=ESV"">8:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.18&version=ESV"">8:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.20&version=ESV"">8:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.21&version=ESV"">8:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.22&version=NET"">8:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.23&version=ESV"">8:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.24&version=ESV"">8:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.25&version=ESV"">8:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.26&version=ESV"">8:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.28&version=ESV"">8:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.8.29&version=ESV"">8:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.9.1&version=CSB"">9:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.9.3&version=ESV"">9:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.1&version=ESV"">10:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.2&version=ESV"">10:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.12.9&version=ESV"">12:9</a>";;35.228619;31.897515;0
