kml_name;kml_description;longitude;latitude;height
Catherine Palace;<table align="center" cellspacing="1" cellpadding="1" border="0" width="320"><tbody><tr><td height="43" align="center" width="52" valign="middle"><a href="http://geolines.ru/" target="_blank"><img height="41" align="center" width="50" src="http://geolines.ru/netcat_files/18/10/h_bb0922729cbd9376b7723c336be1b42e" title="GeoLines.ru" alt="" /></a></td><td valign="middle" style="text-align: center;"><span style="color: rgb(128, 0, 0);"><strong>Эрмитаж / Hermitage</strong></span></td></tr></tbody></table><p style="text-align: center;"><img height="195" align="middle" border="1" width="260" src="https://geolines.ru/netcat_files/multifile/1777/540/preview_Ermitazh.jpg" alt="" /></p><p style="text-align: center;"><a href="https://geolines.ru/PHOTOOBJECT/temples-palaces/temples-palaces_540.html" target="_blank">PHOTO</a> <span style="color: rgb(255, 0, 0);">&diams;</span> <a href="https://geolines.ru/publications/FORWARD-IN-THE-PAST/FORWARD-IN-THE-PAST_90.html" target="_blank">ИНФОРМАЦИЯ</a> <span style="color: rgb(255, 0, 0);">&diams;</span> <a href="https://www.hermitagemuseum.org/wps/portal/hermitage?lng=ru" target="_blank">INFORMATION</a></p>;30.31366023;59.94056444;0
Caserta Palacio Real;Направление на УлуруАзимут 93.96;14.32612308;41.07328381;0
Buckingham Palace - ULURU;AZIMUTH 73.66°DISTANCE 14993 KM;-0.140597829;51.50183762;0
Buckingham Palace - TEOTIHUAKAN;AZIMUTH 289.04°DISTANCE 8900 KM = 80°  (89.97° );-0.14059189;51.50184484;0
Buckingham Palace - STONEHENGE;AZIMUTH 253.61°DISTANCE 122.8 KM;-0.140590373;51.50184044;0
Buckingham Palace - EASTER ISLAND;AZIMUTH 266.20°DISTANCE 13617 KM;-0.142216023;51.50113161;0
Buckingham Palace - BAALBEK;AZIMUTH 109.54°DISTANCE 3499 KM;-0.140571624;51.50183762;0
Buckingham Palace;<html><head></head><body><table align="center" border="0" cellpadding="5" cellspacing="2"width="380"><tbody><tr><td colspan="2"><b><font color="Maroon" face="Tahoma" size="2"> Букингемский дворец / Buckingham Palace</font></b> </td></tr><tr><td><a href="http://geolines.ru/PHOTOOBJECT/temples-palaces/temples-palaces_996.html"_blank=""><img style="border: 1px solid ; width: 120px; height: 120px;"alt=""src="http://geolines.ru/netcat_files/83/38/h_ec344c92e17055cf7ba381396d33ebd7"align="top"></a></td><td><a href="http://geolines.ru/research/research_945.html"target="_blank"><imgsrc="http://geolines.ru/netcat_files/18/10/h_8e9e23e85ebf15837ef1d40b05b0e469"alt="" align="bottom" border="0" height="109" width="258"></a></td></tr></tbody></table></body></html>;-0.142742634;51.50250899;0
Berliner Dom;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipO7SC35kRdCnNUqLlWHl3vhegzD1r2OlYE1GuI8=h720" target="_blank">Berliner Dom / Берлинский дом </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipO7SC35kRdCnNUqLlWHl3vhegzD1r2OlYE1GuI8=h720" style="height:202px; width:300px" /></p>;13.40219772;52.51749047;0
Belvedere palace;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMddby2a5aEi0tea4loqMOE9L1_Z6qNRp0aSPoB=w1280-h720-pd" target="_blank">Belvedere palace / Бельведер </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMddby2a5aEi0tea4loqMOE9L1_Z6qNRp0aSPoB=w1280-h720-pd" style="height:202px; width:300px" /></p>;16.38112486;48.190394;0
Belvedere palace;Ориентация на АнгкорАзимут 82.16°;16.38031609;48.19137043;0
Bellevue Palace;Direction to Easter islandAzimuth 277.82°;13.35413923;52.51787852;0
Balmoral Castle;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNYrBErlVEYhg0rISQOeBesXbzfcCszCTWC1Q-s=h720" target="_blank">Balmoral Castle / Замок Балморал </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNYrBErlVEYhg0rISQOeBesXbzfcCszCTWC1Q-s=h720" style="height:300px; width:450px" /></p>;-3.231293394;57.04069572;0
Balmoral Castle;Ориентация На УлуруАзимут 65.40;-3.230829303;57.04014157;0
Augarten Tover;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipO0mNhELxdZTIlCwGpfPtKRb7aOTMudmWuyGVJ8=w720-h720-pd" target="_blank">Augarten Tover / Башня Аугартен </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipO0mNhELxdZTIlCwGpfPtKRb7aOTMudmWuyGVJ8=w720-h720-pd" style="height:202px; width:350px" /></p>;16.3740651;48.22604039;0
Amsterdam Royal Palace;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipOsMcYQ9rN8y5x55Hfdb3Dkyi3XrGKcLJZ538jD=h720" target="_blank">Royal Palace / Королевский дворец </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipOsMcYQ9rN8y5x55Hfdb3Dkyi3XrGKcLJZ538jD=h720" style="height:300px; width:450px" /></p>;4.892165814;52.373118;0
Amaliemborg;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipOrfRNOCoSaFQa3T4sCPAFyKQCmCTxwgUId7Y4u=h720" target="_blank">Amaliemborg Slot / Замок Амалиенборг </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipOrfRNOCoSaFQa3T4sCPAFyKQCmCTxwgUId7Y4u=h720" style="height:300px; width:450px" /></p>;12.59260466;55.68488407;0
