Location name;Year;Month;Day;Country;Focal Depth;EQ Primary;Flag Tsunami;Deaths;Injuries;Missing;Missing Description;Houses destroyed;Houses damaged;Damage (in M$);Damage Description;Lat;Lon;Height
INDONESIA:  TIMOR ISLAND, KUPANG, KISSAR ISLAND;1814;;;INDONESIA;;;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);-10.217;123.633;0
TAIWAN:;1815;10;13;TAIWAN;;6.5;;111;;;;;;;SEVERE (~>$5 to $24 million);25.2;121.2;0
COLOMBIA:  PUTUMAYO,PASTO, POPAYAN, SANTA MARTA;1834;01;20;COLOMBIA;5;7;;80;;;;;;;SEVERE (~>$5 to $24 million);1.2;-77;0
INDONESIA:  JAVA:  BOGOR, CINAJUR;1834;10;10;INDONESIA;;;;;;;;;;;SEVERE (~>$5 to $24 million);-6.7;107;0
TURKEY:  MT ARARAT, AGURI, ARALIKH / IRAN:  MAKU;1840;07;02;TURKEY;;6.7;;1049;;;;;;;EXTREME (~$25 million or more);39.7;44.4;0
INDIA:  DECCAN;1843;04;01;INDIA;;;;;;;;;;;MODERATE (~$1 to $5 million);19;77;0
INDONESIA:  N. MOLUCCAS ISLANDS;1846;01;25;INDONESIA;;7.3;Tsunami;;;;;;;;;2;126.5;0
NEW ZEALAND:  COOK STRAIT;1848;10;17;NEW ZEALAND;;6;;;;;;;;;;;;0
TAIWAN: ZHANGHUA;1848;12;03;TAIWAN;;6.8;;1001;;;;20300;;;EXTREME (~$25 million or more);24.1;120.5;0
ALBANIA:  BERAT;1851;10;17;ALBANIA;;;;400;;;;;;;SEVERE (~>$5 to $24 million);40.5;19.7;0
MEXICO:  GUERRERO,OAXACA;1855;02;01;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);17;-96.3;0
JAPAN:  TOKYO;1855;11;11;JAPAN;;7;Tsunami;6757;;;;50000;;;EXTREME (~$25 million or more);35.65;139.8;0
ALGERIA:  NORTHERN;1856;08;21;ALGERIA;;;Tsunami;;;;;;;;;37.1;5.7;0
TURKEY:  HINIS;1857;04;09;TURKEY;;6.7;;;;;;;;;SEVERE (~>$5 to $24 million);38.4;42.1;0
CHINA:  LIAONING PROVINCE;1861;07;19;CHINA;;6;;2;8;;;780;;;MODERATE (~$1 to $5 million);39.1;121.7;0
CHINA:  XINJIANG;1863;09;25;CHINA;;5.5;;9;10;;;;;;;43.8;87.6;0
TURKEY:  GALLIPOLI, GEMLIK;1863;11;06;TURKEY;;6.7;;2;;;;;;;LIMITED (roughly corresponding to less than $1 million);40.5;29.1;0
ITALY;1868;09;05;ITALY;;;Tsunami;;;;;;;;;37.6;15.133;0
VENEZUELA:  SAN CRISTOBAL,TACHIRA (LOBATERA);1869;02;17;VENEZUELA;;;;;;;;;;;MODERATE (~$1 to $5 million);7.5;-72.1;0
CALIFORNIA:  HUMBOLDT COUNTY;1871;03;02;USA;;5.9;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);40.4;-124.2;0
AZERBAIJAN:  SHEMAKHA (SEMACHA);1872;01;28;AZERBAIJAN;7;5.7;;;;;;;;;SEVERE (~>$5 to $24 million);40.6;48.7;0
PHILIPPINES:  S LUZON:  RIZAL, CAVITE / N MINDORO;1872;12;29;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);13.8;121;0
BALKANS NW:  CROATIA;1878;11;08;CROATIA;;;;;;;;;;;;46.2;16.8;0
INDIA:  ANDAMAN I,NICOBAR I;1881;12;31;INDIA;;7.9;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);8.52;92.43;0
TAIWAN:  JIAYI;1884;01;;TAIWAN;;5.3;;;;;;;;;MODERATE (~$1 to $5 million);23.5;120.4;0
PHILIPPINES:  NE MINDANAO:  DAPITAN;1885;07;23;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);8.3;123.6;0
CALIFORNIA:  VACAVILLE,WINTERS;1892;04;19;USA;;;;;;;;;;0.25;LIMITED (roughly corresponding to less than $1 million);38.5;-122.5;0
INDONESIA: SERAM ISLAND;1892;11;18;INDONESIA;70;7;Tsunami;;;;;;;;;-3;127.75;0
MYANMAR (BURMA):  RANGOON;1895;;;MYANMAR (BURMA);;;;;;;;;;;MODERATE (~$1 to $5 million);16.8;96.2;0
CHINA:  SICHUAN PROVINCE:  FUSHUN;1896;02;14;CHINA;;5.8;;26;12;;;;;;MODERATE (~$1 to $5 million);29.2;104.9;0
VENEZUELA:  BARQUISIMETO;1899;07;14;VENEZUELA;;;;;;;;;;;MODERATE (~$1 to $5 million);10.4;-69.2;0
VENEZUELA:  MAIQUETIA;1900;;;VENEZUELA;;;Tsunami;;;;;;;;;10.6;-66.95;0
NICARAGUA;1901;10;08;NICARAGUA;;7;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);11;-86.5;0
TONGA ISLANDS;1902;02;09;TONGA;60;7.8;;;;;;;;;;-20;-174;0
GUAM:  AGANA;1902;09;22;USA TERRITORY;33;8.1;;;;;;;;;SEVERE (~>$5 to $24 million);18;146;0
JAPAN:  HOKKAIDO;1904;03;18;JAPAN;40;7.6;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);42.5;145.8;0
JAPAN:  SEA OF JAPAN;1904;06;07;JAPAN;350;7.9;;;;;;;;;;40;134;0
RUSSIA:  BLACK SEA;1905;10;04;RUSSIA;;5.1;Tsunami;;;;;;;;;44.5;37.5;0
CHINA:  SICHUAN PROVINCE;1905;11;08;CHINA;;5;;13;;;;3;3;;LIMITED (roughly corresponding to less than $1 million);29.3;104.8;0
GREECE:  AEGEAN SEA;1905;11;08;GREECE;15;7.2;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);40.092;24.627;0
TUNISIA:  BIZERTE;1905;;;TUNISIA;;;Tsunami;;;;;;;;;37.3;9.9;0
CALIFORNIA:  SAN FRANCISCO;1906;04;18;USA;20;7.9;Tsunami;700;;;;28188;;400;EXTREME (~$25 million or more);37.67;-122.48;0
AUSTRALIA:  WEST COAST;1906;11;19;AUSTRALIA;;7.8;;;;;;;;;;-22;109;0
INDONESIA:  SULAWESI:  LEMO, COLO, ANJA, OLU CONGKO;1907;07;30;INDONESIA;;;;;;;;213;;;MODERATE (~$1 to $5 million);-2;121;0
ALASKA:  ALEUTIAN ISLANDS;1907;09;02;USA;;7.8;;;;;;;;;;52.59;-169.73;0
GUAM;1909;12;09;USA TERRITORY;100;8;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);12.5;145;0
SOLOMON ISLANDS;1910;11;26;SOLOMON ISLANDS;33;8;;;;;;;;;;-8;167;0
ITALY:  CENTRAL;1921;09;24;ITALY;;;;;;;;;;;;43.2;13.2;0
PAPUA NEW GUINEA:  BISMARCK SEA;1922;01;19;PAPUA NEW GUINEA;15;6.9;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-7.111;143.53;0
LHOKNGA, ACEH;1922;07;08;INDONESIA;;;Tsunami;;;;;;;;;5.5;95.2;0
TURKEY:  ERZURUM;1924;05;13;TURKEY;;5.3;;50;;;;;;;MODERATE (~$1 to $5 million);39.7;42.8;0
ITALY:  N;1925;03;01;ITALY;;;;;;;;;;;;46.1;12.2;0
PHILIPPINES:  SAMAR I,  LAOANG I, BATAG I;1925;11;13;PHILIPPINES;22;7.3;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);13;125;0
S. MEXICO;1925;11;16;MEXICO;80;7;Tsunami;;;;;;;;;18.5;-107;0
GREECE:  RHODES ISLAND / LOWER EGYPT;1926;06;26;GREECE;100;7.9;;;;;;;;;SEVERE (~>$5 to $24 million);36.5;27.5;0
CHINA:  YUNNAN PROVINCE;1926;11;22;CHINA;;5.5;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);25.6;100.3;0
TAIWAN;1927;08;24;TAIWAN;;6.8;;30;190;;;200;;;MODERATE (~$1 to $5 million);23;120.5;0
ITALY:  N;1927;11;15;ITALY;;;;;;;;;;;;44.5;9.6;0
CHINA:  YUNNAN PROVINCE:  FUMIN;1927;11;24;CHINA;;5.5;;;;;;;;;MODERATE (~$1 to $5 million);25.2;102.5;0
TONGA ISLANDS:  LIFUKA ISLAND;1928;05;18;TONGA;;;Tsunami;;;;;;;;;-19.8;-174.345;0
PHILIPPINES:  SW MINDORO;1928;06;15;PHILIPPINES;33;7;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);12.4;120.9;0
MYANMAR (BURMA):  KACHIN;1931;01;27;MYANMAR (BURMA);60;7.6;;;;;;;;;;25.6;96.8;0
CHILE:  TALTAL;1936;07;13;CHILE;60;7.3;Tsunami;1;40;;;;;;MODERATE (~$1 to $5 million);-24.5;-70;0
CHINA:  YUNNAN PROVINCE;1936;08;17;CHINA;;5.5;;30;;;;;;;MODERATE (~$1 to $5 million);26.6;103;0
RUSSIA:  NEAR KAMCHATKA;1936;11;13;RUSSIA;;7.3;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);55.2;164;0
AFGHANISTAN:  HINDU KUSH;1937;11;14;AFGHANISTAN;240;7.2;;;;;;;;;SEVERE (~>$5 to $24 million);36.5;70.5;0
TURKEY;1939;09;21;TURKEY;;6.5;;41;;;;;;;MODERATE (~$1 to $5 million);39.1;26.8;0
IRAN:  MOHAMMADABAD;1941;02;16;IRAN;;6.3;;730;;;;;;;SEVERE (~>$5 to $24 million);33.5;58.6;0
MEXICO:  JUCHITAN;1942;11;12;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);16.3;-95;0
TURKEY:  NIKSAR, ERBAA;1942;12;20;TURKEY;;7.3;;1000;;;;;;;EXTREME (~$25 million or more);40.9;36.5;0
CHINA:  XINJIANG PROVINCE;1944;03;09;CHINA;;7.2;;3;;;;;;;LIMITED (roughly corresponding to less than $1 million);44;84;0
TURKEY:  VAN,BOLGESI;1945;07;29;TURKEY;;;;300;;;;;;;SEVERE (~>$5 to $24 million);38.5;43.3;0
PERU: JOCAIBAMBA,CERRO ANGASCHAJ,CERRO SILLAPATA;1946;11;10;PERU;12;7.3;;800;;;;;;;SEVERE (~>$5 to $24 million);-8.5;-77.5;0
TAIWAN;1946;12;04;TAIWAN;;6.8;;58;384;;;700;;;MODERATE (~$1 to $5 million);23.1;120.3;0
TOKAIDO, JAPAN;1948;04;17;JAPAN;40;;Tsunami;;;;;;;;;33.1;135.6;0
TURKMENISTAN:  ASHKHABAD;1948;10;05;TURKMENISTAN;18;7.3;;110000;;;;;;25;EXTREME (~$25 million or more);37.95;58.32;0
RUSSIA:  KAMCHATKA;1949;01;27;RUSSIA;150;;Tsunami;;;;;;;;;54.6;163.5;0
COSTA RICA-NICARAGUA;1950;10;05;COSTA RICA;60;7.7;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);11;-85;0
CHINA:  SHANXI PROVINCE;1952;10;08;CHINA;;5.5;;;;;;5043;;;SEVERE (~>$5 to $24 million);39;112.7;0
COSTA RICA;1952;12;30;COSTA RICA;;;;29;;;;;;;;10.3;-83.5;0
HAITI;1953;01;25;HAITI;;5.7;;2;;;;;;;MODERATE (~$1 to $5 million);18.4;-73.4;0
IRAN:  KHAN-E-ZENYAN,KHATIRI;1953;04;;IRAN;;;;1;;;;;;;;29;52;0
TURKEY:  SOKE, AYDIN;1955;07;16;TURKEY;;6.8;;4;;;;;;;SEVERE (~>$5 to $24 million);37.5;27;0
CHILE:  ANTOFAGASTA;1956;12;18;CHILE;33;;Tsunami;;;;;;;;;-25.5;-71;0
INDONESIA:  JAVA SEA;1957;04;16;INDONESIA;600;7.5;;;;;;;;;;-4.6;107.1;0
TURKEY:  ABANT;1957;05;26;TURKEY;;7.1;;500;;;;;;;SEVERE (~>$5 to $24 million);40.7;30.9;0
SOUTH SANDWICH ISLANDS;1961;09;01;SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS;131;7.5;;;;;;;;;;-59.5;-27.3;0
IRAN:  MUSSAVIEH;1962;04;01;IRAN;33;;;5;;;;;;;MODERATE (~$1 to $5 million);33.6;59;0
MEXICO:  S;1962;05;19;MEXICO;33;7.2;Tsunami;3;16;;;;;;MODERATE (~$1 to $5 million);17.2;-99.5;0
INDONESIA:  BALI;1963;05;18;INDONESIA;65;6;;;;;;;;;;-8.2;115.6;0
INDONESIA:  BANDA SEA;1963;11;04;INDONESIA;100;8.3;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-6.86;129.58;0
INDONESIA:  SULAWESI:  PINRANG;1964;01;08;INDONESIA;90;5.2;;8;27;;;;;;MODERATE (~$1 to $5 million);-3.7;119.4;0
ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS;1965;03;30;USA;20;7.6;Tsunami;;;;;;;;;50.32;177.93;0
TAIWAN;1966;03;12;TAIWAN;48;8;Tsunami;7;10;;;;;;MODERATE (~$1 to $5 million);24.1;122.6;0
UGANDA:  KICHWAMBA, BONDIBOGYO;1966;03;20;UGANDA;36;7;;140;;;;;;1.5;MODERATE (~$1 to $5 million);0.6;30.2;0
PERU:  LIMA,HUACHO,HUAURA, CHANCAY,SUPE,SAN NICOLAS;1966;10;17;PERU;38;8.1;Tsunami;110;3000;;;;;35;EXTREME (~$25 million or more);-10.748;-78.638;0
PERU:  SAN MARTIN,MOYOBAMBA,YANTALO,RIOJA,LAMAS;1968;06;19;PERU;33;7;;15;;;;;;0.1;LIMITED (roughly corresponding to less than $1 million);-5.6;-77.2;0
RUSSIA:  KHOLMSK;1971;09;06;RUSSIA;29;5.5;Tsunami;;;;;;;;;46.7;141.4;0
RUSSIA:  OFF KAMCHATKA, SHEMYA;1971;11;24;RUSSIA;106;6.3;;;;;;;;;;52.9;159.2;0
PHILIPPINES:  MINDORO, LUZON, MANILA;1972;04;25;PHILIPPINES;50;7.2;;;;;;;;;MODERATE (~$1 to $5 million);13.4;120.3;0
CHINA:  SICHUAN PROVINCE;1973;02;06;CHINA;33;7.6;;;;;;168;;;MODERATE (~$1 to $5 million);31.4;100.58;0
AZORES:  PICO, FAIAL, TERCEIRA;1973;11;23;AZORES (PORTUGAL);5;5.1;;1;;;;;;;MODERATE (~$1 to $5 million);38.46;-28.31;0
ITALY:  NORTHEASTERN;1976;09;11;ITALY;16;5.5;;5;;;;;;;MODERATE (~$1 to $5 million);46.28;13.157;0
SOLOMON ISLANDS;1977;04;20;SOLOMON ISLANDS;33;6.8;Tsunami;34;;;;;;;SEVERE (~>$5 to $24 million);-9.828;160.323;0
TAIWAN:  PINTUNG;1978;12;23;TAIWAN;33;7;;2;3;;;;;;;23.247;122.075;0
GREECE: CRETE;1979;05;15;GREECE;33;5.6;Tsunami;;;;;;;;;34.53;24.437;0
NEW ZEALAND:  W OF NORTH ISLAND;1979;10;12;NEW ZEALAND;33;7.5;;;;;;;;;;-46.675;165.707;0
PAKISTAN:  CENTRAL;1981;12;12;PAKISTAN;33;4;;6;12;;;45;45;;MODERATE (~$1 to $5 million);29.856;66.962;0
GREECE:  AEGEAN SEA:  LESBOS, SKIROS;1981;12;19;GREECE;10;7.5;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);39.243;25.227;0
TONGA TRENCH;1982;12;19;TONGA;33;7.7;Tsunami;;;;;;;;;-24.133;-175.864;0
JAPAN:  N. HONSHU ISLAND;1983;06;21;JAPAN;10;6.9;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);41.346;139.099;0
JAPAN:  TORI SHIMA, OKINAWA;1984;06;13;JAPAN;41;5.5;Tsunami;;;;;;;;;31.448;140.036;0
INDONESIA:  NEW GUINEA:  IRIAN JAYA:  ENAROTALI;1985;09;15;INDONESIA;10;6.3;;10;7;;;;;;MODERATE (~$1 to $5 million);-4.13;136.049;0
TURKEY:  DOGANSEHIR-GOLBASHI, KAPIDERE;1986;05;05;TURKEY;10;5.9;;15;100;;;4000;;5;MODERATE (~$1 to $5 million);37.993;37.806;0
ALASKA:  ANDREANOF ISLANDS;1986;05;17;USA;26;6.4;Tsunami;;;;;;;;;52.327;-174.504;0
CHINA:  YUNNAN PROVINCE;1988;11;06;CHINA;10;6.4;;;;;;;;;;23.181;99.439;0
CHINA:  S XINJIANG:  WUQIA COUNTY;1990;04;17;CHINA;33;6.2;;;2;;;;;;MODERATE (~$1 to $5 million);39.436;74.9;0
ITALY:  POTENZA;1990;05;05;ITALY;10;5.4;;2;16;;;;;;MODERATE (~$1 to $5 million);40.775;15.766;0
KERMADEC ISLANDS;1993;06;18;KERMADEC ISLANDS (NEW ZEALAND);20;6.6;Tsunami;;;;;;;;;-28.886;-176.819;0
HONSHU ISLAND, JAPAN;1996;09;04;JAPAN;33;5.7;Tsunami;;;;;;;;;31.555;139.931;0
BALKANS NW:  CROATIA:  STON, SLANO;1996;09;05;CROATIA;10;6;;;;;;;;;SEVERE (~>$5 to $24 million);42.803;17.936;0
JAPAN:  KYUSHU ISLAND;1996;10;19;JAPAN;22;6.7;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);31.885;131.468;0
AFGHANISTAN:  BADAKHSHAN, TAKHAR;1998;05;30;AFGHANISTAN;33;6.6;;4700;;;;;;10;SEVERE (~>$5 to $24 million);37.106;70.11;0
TAIWAN:  CHIA-I, TAINAN, HUALIEN, KAO-HSIUNG;1998;07;17;TAIWAN;13;5.7;;5;27;;;;;;LIMITED (roughly corresponding to less than $1 million);23.407;120.736;0
IRAN:  SOUTHERN:  FARS PROVINCE;1999;05;06;IRAN;33;6.2;;26;100;;;800;;;MODERATE (~$1 to $5 million);29.501;51.88;0
GUATEMALA:  IZABAL-PUERTO BARRIOS / HONDURAS:  W;1999;07;11;GUATEMALA;10;6.7;;2;40;;;7;7;;MODERATE (~$1 to $5 million);15.782;-88.33;0
TURKEY:  OSMANIYE;2001;06;25;TURKEY;5;5.5;;;130;;;;;;LIMITED (roughly corresponding to less than $1 million);37.238;36.206;0
PHILIPPINES:  MINDANAO;2002;03;05;PHILIPPINES;31;7.5;Tsunami;15;100;;;;800;1.714;MODERATE (~$1 to $5 million);6.033;124.249;0
GUAM;2002;04;26;USA TERRITORY;86;7.1;;;5;;;;;;LIMITED (roughly corresponding to less than $1 million);13.088;144.619;0
IRAN: KAK, RAZAN, SIZAN;2002;09;02;IRAN;10;5.2;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);35.701;48.838;0
TURKEY:  WESTERN:  BULDAN;2003;07;26;TURKEY;10;5.4;;;10;;;1;1;;LIMITED (roughly corresponding to less than $1 million);38.019;28.927;0
JAPAN:  NEAR S COAST HONSHU:  ATSUGI;2003;10;15;JAPAN;78;5.2;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);35.457;139.871;0
CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN;2003;11;13;CHINA;10;5.1;;1;30;;;10;;;LIMITED (roughly corresponding to less than $1 million);34.712;103.834;0
CALIFORNIA:  PASO ROBLES,TEMPLETON,ATASCADERO;2003;12;22;USA;8;6.6;;2;40;;;40;;300;EXTREME (~$25 million or more);35.706;-121.102;0
AFGHANISTAN: PAKTIA PROVINCE;2004;07;18;AFGHANISTAN;10;5.2;;2;40;;;;;;SEVERE (~>$5 to $24 million);33.426;69.524;0
TONGA ISLANDS;2006;05;03;TONGA;55;7.9;Tsunami;;1;;;;;;LIMITED (roughly corresponding to less than $1 million);-20.187;-174.123;0
KYRGYZSTAN:  KOCHKOR;2006;12;25;KYRGYZSTAN;12;5.8;;;;;;2410;;;SEVERE (~>$5 to $24 million);42.156;76.163;0
MONTANA:  SHERIDAN;2007;05;08;USA;14;4.5;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);45.394;-112.13;0
CHINA:  XINJIANG:  TEKES;2007;07;20;CHINA;10;5.6;;;;;;2120;;;MODERATE (~$1 to $5 million);42.913;82.378;0
INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR;2007;07;22;INDIA;19;4.3;;;3;;;;;;LIMITED (roughly corresponding to less than $1 million);30.881;78.239;0
COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA;2007;09;10;COLOMBIA;31;6.8;;;5;;;35;;;LIMITED (roughly corresponding to less than $1 million);2.982;-77.967;0
JAPAN:  HOKKAIDO;2008;09;11;JAPAN;25;6.8;Tsunami;;;;;;;;;41.892;143.754;0
INDIA:  MAHARASHTRA;2008;09;16;INDIA;10;5;;1;20;;;;;;SEVERE (~>$5 to $24 million);17.438;73.915;0
PAKISTAN:  ZIARAT;2008;10;29;PAKISTAN;14;6.4;;;1;;;;;;MODERATE (~$1 to $5 million);30.598;67.455;0
IRAN:  S;2008;12;07;IRAN;15;5.4;;;5;;;;;;LIMITED (roughly corresponding to less than $1 million);26.99;55.8;0
AFGHANISTAN / PAKISTAN:  MANSEHRA, SHANGLA;2008;12;29;AFGHANISTAN;158;5.8;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);36.401;71.075;0
JAPAN:  HONSHU:  S COAST;2009;08;10;JAPAN;40;6.4;Tsunami;1;123;;;;5192;;SEVERE (~>$5 to $24 million);34.743;138.264;0
IRAN:  BANDAR ABBAS;2009;11;03;IRAN;14;5.1;;;269;;;;;;LIMITED (roughly corresponding to less than $1 million);27.334;56.202;0
INDONESIA:  JAVA:  GARUT;2010;01;10;INDONESIA;65;5.1;;1;2;;;;;;;-7.907;107.879;0
INDIA:  TAULI;2010;06;22;INDIA;16;5.2;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);29.872;80.428;0
IRAN:  DORUD-RAZAN;2010;11;06;IRAN;5;4.9;;;104;;;;;;LIMITED (roughly corresponding to less than $1 million);33.37;48.94;0
TURKEY:  ERCIS, VAN;2011;10;23;TURKEY;16;7.1;;604;2608;;;5739;4882;1500;EXTREME (~$25 million or more);38.722;43.513;0
TAIWAN:  PINGTUNG;2012;02;26;TAIWAN;28;5.9;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);22.661;120.891;0
IRAN:  AHAR, HARIS, VARZAGAN;2012;08;11;IRAN;11;6.5;;306;3000;;;;;;EXTREME (~$25 million or more);38.329;46.826;0
GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU;2012;11;07;GUATEMALA;24;7.3;Tsunami;48;155;;;2769;7561;;SEVERE (~>$5 to $24 million);13.988;-91.895;0
PERU:  AREQUIPA;2013;09;25;PERU;31;7.1;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-16.15;-74.87;0
GREECE:  KEFALONIA:  LIXOURION;2014;02;03;GREECE;4;6;;;16;;;;;;LIMITED (roughly corresponding to less than $1 million);38.244;20.379;0
ALASKA:  ALEUTIAN ISLANDS;2014;06;23;USA;109;7.9;Tsunami;;;;;;;;;51.849;178.735;0
JAPAN:  HONSHU;2015;02;16;JAPAN;23;6.7;Tsunami;;;;;;;;;39.856;142.881;0
NEPAL:  DHADING;2017;06;21;NEPAL;;3.2;;1;1;;;;;;;27.64;85.17;0
COMOROS:  MAYOTTE;2018;05;15;COMOROS;17;5.8;;;3;;;;;;LIMITED (roughly corresponding to less than $1 million);-12.778;45.593;0
IRAN:  KERMAN;2018;09;07;IRAN;10;5.5;;1;2;;;;;;LIMITED (roughly corresponding to less than $1 million);28.342;59.315;0
CHILE:  COQUIMBO, LA SERENA;2019;01;20;CHILE;53;6.7;;2;;;;;260;;MODERATE (~$1 to $5 million);-30.074;-71.423;0
ISRAEL:  ARIHA (JERICHO);-1250;;;ISRAEL;;6.5;;;;;;;;;SEVERE (~>$5 to $24 million);32;35.5;0
TURKEY:  LYSIMACHIA;-282;;;TURKEY;;;;;;;;;;;;41;27;0
SPAIN:  CADIZ;-216;;;SPAIN;;;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);36.2;-7.17;0
ALBANIA:  DYRRACHIUM;-58;;;ALBANIA;;6.6;Tsunami;;;;;;;;;41.3;19.5;0
CYPRUS;-26;;;CYPRUS;;;Tsunami;;;;;;;;;35;33;0
CHINA:  JIANGSU PROVINCE;499;08;04;CHINA;;;;;;;;;;;MODERATE (~$1 to $5 million);32.1;118.8;0
TURKEY:  MARMARA SEA;557;10;14;TURKEY;;;;;;;;;;;;40.9;27.6;0
JAPAN:  KYOTO PREFECTURE;701;05;12;JAPAN;;7;Tsunami;;;;;;;;;35.7;135.4;0
CHINA:  GANSU PROVINCE:  TIANSHUI;734;03;19;CHINA;;7;;101;;;;;;;MODERATE (~$1 to $5 million);34.6;105.6;0
ISRAEL:  PALESTINE / SYRIA:  HALAB / TURKEY:  ANTAKYA;758;;;ISRAEL;;;;;;;;;;;MODERATE (~$1 to $5 million);31.2;34.2;0
CHINA:  HEBEI PROVINCE:  SHULU, NINGJIN;777;;;CHINA;;;;200;;;;;;;MODERATE (~$1 to $5 million);37.8;115.2;0
ITALY:  TREVISO;778;;;ITALY;;5.6;;48;;;;;;;MODERATE (~$1 to $5 million);45.4;12.2;0
TURKEY:  ANTAKYA (ANTIOCH);835;01;05;TURKEY;;;;;;;;;;;SEVERE (~>$5 to $24 million);36;36;0
JAPAN: NAOETSU, NIIGATA PREFECTURE;863;07;10;JAPAN;;7;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);37.1;138;0
IRAN:  TABRIZ;1042;11;04;IRAN;15;7.6;;50000;;;;;;;EXTREME (~$25 million or more);38.1;46.3;0
TURKEY;1045;;;TURKEY;;;;;;;;;;;MODERATE (~$1 to $5 million);39.7;39.5;0
TURKEY:  VAN;1111;;;TURKEY;;;;;;;;;;;SEVERE (~>$5 to $24 million);38.5;43.4;0
ALBANIA;1237;03;;ALBANIA;;;;;;;;;;;;41.3;19.5;0
IRAN:  NEYSHABUR (NEISHABUR);1267;;;IRAN;10;5.8;;;;;;;;;SEVERE (~>$5 to $24 million);36;58.8;0
TURKEY:  CICILIA, CEYHAN (SEYHAN);1269;;;TURKEY;;;;8000;;;;;3;;SEVERE (~>$5 to $24 million);;;0
IRAN:  FIRRIM;1301;;;IRAN;;;;;;;;;;;SEVERE (~>$5 to $24 million);36.2;53.4;0
SYRIA:  MEMBIJ, ALEPPO, DIMASHQ  (DAMASCUS);1344;01;03;SYRIA;;;;5700;;;;;;;EXTREME (~$25 million or more);36.527;37.956;0
BALKANS NW:  BOSNIA-HERZEGOVINA;1386;;;BOSNIA-HERZEGOVINA;;;;;;;;;;;;44.2;17.7;0
IRAN:  LAR;1400;;;IRAN;;;;;;;;;;;MODERATE (~$1 to $5 million);27.7;54.3;0
ITALY:  REGGIO DI CALABRIA;1509;02;25;ITALY;;;;;;;;;;;;38.1;15.7;0
JAPAN:  KII, KUMANANONADA;1520;04;04;JAPAN;;7;Tsunami;;;;;;;;;33.6;136.3;0
ITALY:  POZZUOLI;1538;09;27;ITALY;;;;;;;;;;;SEVERE (~>$5 to $24 million);40.6;14.1;0
AZORES:  SANTA BARBARA, FREGUES;1547;05;17;AZORES (PORTUGAL);;;;;;;;;;;;38.7;-27.3;0
SOUTH KOREA:  KYONGSANG-DO;1553;03;02;SOUTH KOREA;;6.3;;;;;;;;;SEVERE (~>$5 to $24 million);35.8;128.8;0
GREECE:  ISLANDS OF CYTHERA AND CRETE;1629;03;09;GREECE;70;7;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);36;25;0
CHINA:  GUANGDONG PROVINCE;1640;09;16;CHINA;;;Tsunami;;;;;;;;;23;117;0
TURKEY:  VAN;1648;03;31;TURKEY;;;;2000;;;;;;;SEVERE (~>$5 to $24 million);38.3;43.2;0
CHINA:  GANSU PROVINCE:  TIANSHUI;1654;07;21;CHINA;;8;;10400;;;;;;;EXTREME (~$25 million or more);34.3;105.5;0
CHINA:  SHANDONG PROVINCE;1668;07;25;CHINA;;8.5;Tsunami;42578;;;;;;;EXTREME (~$25 million or more);35.3;118.6;0
BOSO, JAPAN;1670;12;17;JAPAN;;6.4;Tsunami;;;;;;;;;35.5;141;0
